;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:30/03/2021 at 10:49:27
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:658.0mW             
;Max:658.0mW             
;Average:658.0mW             
;Std.Dev.:0.000W              
;Overrange:0                   

;Channel B:Statistics
;Min:5.160mW             
;Max:8.090mW             
;Average:6.389mW             
;Std.Dev.:911.5uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 30/03/2021 at 10:49:27.999000
  Timestamp   	  Channel A  	  Channel B  	
        11.009	  6.580e-001 	             	
        11.040	             	  6.970e-003 	
        11.073	  6.580e-001 	             	
        11.105	             	  6.980e-003 	
        11.136	  6.580e-001 	             	
        11.168	             	  6.980e-003 	
        11.200	  6.580e-001 	             	
        11.233	             	  6.990e-003 	
        11.265	  6.580e-001 	             	
        11.329	  6.580e-001 	  6.990e-003 	
        11.393	  6.580e-001 	  7.000e-003 	
        11.457	  6.580e-001 	  7.000e-003 	
        11.521	             	  7.010e-003 	
        11.553	  6.580e-001 	             	
        11.585	             	  7.010e-003 	
        11.616	  6.580e-001 	             	
        11.648	             	  7.020e-003 	
        11.681	  6.580e-001 	             	
        11.713	             	  7.030e-003 	
        11.745	  6.580e-001 	             	
        11.776	             	  7.040e-003 	
        11.809	  6.580e-001 	             	
        11.841	             	  7.040e-003 	
        11.873	  6.580e-001 	             	
        11.904	             	  7.050e-003 	
        11.937	  6.580e-001 	             	
        11.969	             	  7.060e-003 	
        12.000	  6.580e-001 	             	
        12.033	             	  7.070e-003 	
        12.065	  6.580e-001 	             	
        12.129	  6.580e-001 	  7.080e-003 	
        12.193	  6.580e-001 	  7.090e-003 	
        12.257	  6.580e-001 	  7.090e-003 	
        12.321	             	  7.100e-003 	
        12.352	  6.580e-001 	             	
        12.385	             	  7.110e-003 	
        12.417	  6.580e-001 	             	
        12.448	             	  7.120e-003 	
        12.480	  6.580e-001 	             	
        12.512	             	  7.120e-003 	
        12.545	  6.580e-001 	             	
        12.577	             	  7.130e-003 	
        12.609	  6.580e-001 	             	
        12.640	             	  7.140e-003 	
        12.672	  6.580e-001 	             	
        12.705	             	  7.140e-003 	
        12.737	  6.580e-001 	             	
        12.769	             	  7.150e-003 	
        12.801	  6.580e-001 	             	
        12.832	             	  7.160e-003 	
        12.865	  6.580e-001 	             	
        12.929	  6.580e-001 	  7.160e-003 	
        12.993	  6.580e-001 	  7.170e-003 	
        13.057	  6.580e-001 	  7.180e-003 	
        13.121	             	  7.180e-003 	
        13.153	  6.580e-001 	             	
        13.185	             	  7.190e-003 	
        13.217	  6.580e-001 	             	
        13.249	             	  7.200e-003 	
        13.280	  6.580e-001 	             	
        13.313	             	  7.210e-003 	
        13.344	  6.580e-001 	             	
        13.377	             	  7.220e-003 	
        13.409	  6.580e-001 	             	
        13.441	             	  7.220e-003 	
        13.473	  6.580e-001 	             	
        13.504	             	  7.230e-003 	
        13.537	  6.580e-001 	             	
        13.569	             	  7.240e-003 	
        13.601	  6.580e-001 	             	
        13.633	             	  7.250e-003 	
        13.664	  6.580e-001 	             	
        13.729	  6.580e-001 	  7.260e-003 	
        13.793	  6.580e-001 	  7.270e-003 	
        13.857	  6.580e-001 	  7.270e-003 	
        13.921	             	  7.280e-003 	
        13.953	  6.580e-001 	             	
        13.985	             	  7.290e-003 	
        14.017	  6.580e-001 	             	
        14.049	             	  7.300e-003 	
        14.081	  6.580e-001 	             	
        14.112	             	  7.310e-003 	
        14.144	  6.580e-001 	             	
        14.177	             	  7.320e-003 	
        14.209	  6.580e-001 	             	
        14.241	             	  7.330e-003 	
        14.273	  6.580e-001 	             	
        14.305	             	  7.350e-003 	
        14.337	  6.580e-001 	             	
        14.369	             	  7.360e-003 	
        14.401	  6.580e-001 	             	
        14.433	             	  7.370e-003 	
        14.465	  6.580e-001 	             	
        14.529	  6.580e-001 	  7.380e-003 	
        14.593	  6.580e-001 	  7.390e-003 	
        14.657	  6.580e-001 	  7.400e-003 	
        14.721	             	  7.410e-003 	
        14.753	  6.580e-001 	             	
        14.785	             	  7.420e-003 	
        14.817	  6.580e-001 	             	
        14.849	             	  7.430e-003 	
        14.881	  6.580e-001 	             	
        14.913	             	  7.440e-003 	
