;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:19/03/2021 at 15:01:08
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:76.70mW             
;Max:77.10mW             
;Average:76.92mW             
;Std.Dev.:73.90uW             
;Overrange:0                   

;Channel B:Statistics
;Min:9.770mW             
;Max:10.00mW             
;Average:9.940mW             
;Std.Dev.:55.98uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 19/03/2021 at 15:01:08.869000
  Timestamp   	  Channel A  	  Channel B  	
        11.584	  7.690e-002 	  9.970e-003 	
        11.649	  7.690e-002 	  9.970e-003 	
        11.712	             	  9.970e-003 	
        11.744	  7.690e-002 	             	
        11.808	  7.690e-002 	  9.970e-003 	
        11.872	  7.690e-002 	  9.970e-003 	
        11.936	  7.690e-002 	  9.970e-003 	
        12.000	  7.690e-002 	  9.970e-003 	
        12.064	  7.690e-002 	  9.970e-003 	
        12.127	  7.690e-002 	             	
        12.128	             	  9.970e-003 	
        12.192	  7.690e-002 	  9.970e-003 	
        12.256	  7.690e-002 	  9.970e-003 	
        12.320	  7.690e-002 	  9.970e-003 	
        12.384	  7.690e-002 	  9.970e-003 	
        12.449	  7.690e-002 	  9.970e-003 	
        12.513	             	  9.970e-003 	
        12.544	  7.690e-002 	             	
        12.609	  7.690e-002 	  9.970e-003 	
        12.672	  7.690e-002 	  9.970e-003 	
        12.736	  7.690e-002 	  9.970e-003 	
        12.800	  7.690e-002 	  9.970e-003 	
        12.864	  7.690e-002 	  9.970e-003 	
        12.929	  7.690e-002 	  9.970e-003 	
        12.992	  7.690e-002 	  9.970e-003 	
        13.056	  7.690e-002 	  9.970e-003 	
        13.120	  7.690e-002 	  9.970e-003 	
        13.184	  7.690e-002 	  9.970e-003 	
        13.248	  7.690e-002 	  9.970e-003 	
        13.312	             	  9.970e-003 	
        13.345	  7.690e-002 	             	
        13.408	  7.690e-002 	  9.970e-003 	
        13.473	  7.690e-002 	  9.970e-003 	
        13.536	  7.690e-002 	  9.970e-003 	
        13.600	  7.690e-002 	  9.970e-003 	
        13.664	  7.690e-002 	  9.980e-003 	
        13.729	  7.700e-002 	  9.980e-003 	
        13.792	  7.700e-002 	  9.980e-003 	
        13.856	  7.700e-002 	  9.980e-003 	
        13.920	  7.700e-002 	  9.980e-003 	
        13.984	  7.700e-002 	  9.980e-003 	
        14.048	  7.700e-002 	  9.990e-003 	
        14.113	             	  9.990e-003 	
        14.144	  7.710e-002 	             	
        14.208	  7.710e-002 	  9.990e-003 	
        14.272	  7.710e-002 	  9.990e-003 	
        14.336	  7.710e-002 	  9.990e-003 	
        14.400	  7.710e-002 	  9.990e-003 	
        14.465	  7.710e-002 	  9.990e-003 	
        14.528	  7.710e-002 	  1.000e-002 	
        14.592	  7.710e-002 	  9.990e-003 	
        14.657	  7.710e-002 	  9.990e-003 	
        14.720	  7.700e-002 	  9.990e-003 	
        14.784	  7.700e-002 	  9.990e-003 	
        14.848	  7.700e-002 	  9.990e-003 	
        14.912	             	  9.990e-003 	
        14.944	  7.700e-002 	             	
        15.008	  7.700e-002 	  9.990e-003 	
        15.072	  7.700e-002 	  9.980e-003 	
        15.137	  7.700e-002 	  9.980e-003 	
        15.200	  7.700e-002 	  9.980e-003 	
        15.265	  7.700e-002 	  9.980e-003 	
        15.328	  7.700e-002 	  9.980e-003 	
        15.392	  7.700e-002 	  9.990e-003 	
        15.456	  7.700e-002 	  9.990e-003 	
        15.521	  7.700e-002 	  9.990e-003 	
        15.584	  7.710e-002 	  9.990e-003 	
        15.648	  7.710e-002 	  9.990e-003 	
        15.712	             	  9.990e-003 	
        15.744	  7.710e-002 	             	
        15.808	  7.710e-002 	             	
        15.809	             	  9.990e-003 	
        15.872	  7.710e-002 	  9.990e-003 	
        15.936	  7.710e-002 	  9.990e-003 	
        16.000	  7.710e-002 	  9.990e-003 	
        16.064	  7.710e-002 	  9.990e-003 	
        16.128	  7.710e-002 	  9.990e-003 	
        16.193	  7.710e-002 	  9.990e-003 	
        16.256	  7.710e-002 	  9.990e-003 	
        16.320	  7.710e-002 	  9.990e-003 	
        16.384	  7.710e-002 	  9.990e-003 	
        16.448	  7.710e-002 	  9.990e-003 	
        16.512	             	  9.990e-003 	
        16.545	  7.700e-002 	             	
        16.577	             	  9.990e-003 	
        16.609	  7.700e-002 	             	
        16.672	  7.700e-002 	  9.980e-003 	
        16.736	  7.700e-002 	  9.980e-003 	
        16.800	  7.700e-002 	  9.980e-003 	
        16.865	  7.700e-002 	  9.980e-003 	
        16.928	  7.700e-002 	  9.970e-003 	
        16.992	  7.700e-002 	  9.970e-003 	
        17.056	  7.690e-002 	  9.970e-003 	
        17.121	  7.690e-002 	  9.970e-003 	
        17.184	  7.690e-002 	  9.970e-003 	
        17.248	  7.690e-002 	  9.970e-003 	
        17.312	             	  9.970e-003 	
        17.344	  7.690e-002 	             	
        17.408	  7.690e-002 	  9.970e-003 	
        17.472	  7.690e-002 	  9.970e-003 	
        17.536	  7.690e-002 	  9.970e-003 	
        17.600	  7.700e-002 	  9.970e-003 	
        17.664	  7.700e-002 	  9.970e-003 	
        17.729	  7.700e-002 	  9.970e-003 	
        17.792	  7.700e-002 	  9.970e-003 	
        17.856	  7.700e-002 	  9.970e-003 	
        17.921	  7.700e-002 	  9.970e-003 	
        17.985	  7.700e-002 	  9.970e-003 	
        18.049	  7.700e-002 	  9.970e-003 	
        18.112	             	  9.960e-003 	
        18.144	  7.700e-002 	             	
        18.176	             	  9.960e-003 	
        18.209	  7.700e-002 	             	
        18.272	  7.700e-002 	  9.960e-003 	
        18.336	  7.700e-002 	  9.960e-003 	
        18.400	  7.700e-002 	  9.960e-003 	
        18.464	  7.700e-002 	  9.960e-003 	
        18.528	  7.700e-002 	  9.960e-003 	
        18.592	  7.700e-002 	  9.960e-003 	
        18.656	  7.690e-002 	  9.960e-003 	
        18.720	  7.690e-002 	  9.950e-003 	
        18.784	  7.690e-002 	  9.950e-003 	
        18.848	  7.690e-002 	  9.950e-003 	
        18.912	             	  9.940e-003 	
        18.944	  7.690e-002 	             	
        18.976	             	  9.940e-003 	
        19.008	  7.690e-002 	             	
        19.073	  7.690e-002 	  9.940e-003 	
        19.136	  7.690e-002 	  9.940e-003 	
        19.200	  7.690e-002 	  9.940e-003 	
        19.264	  7.690e-002 	  9.940e-003 	
        19.328	  7.690e-002 	  9.940e-003 	
        19.392	  7.690e-002 	  9.940e-003 	
        19.456	  7.690e-002 	  9.940e-003 	
        19.520	  7.690e-002 	  9.940e-003 	
        19.584	  7.690e-002 	  9.930e-003 	
        19.648	  7.690e-002 	  9.930e-003 	
        19.712	             	  9.930e-003 	
        19.744	  7.690e-002 	             	
        19.776	             	  9.930e-003 	
        19.808	  7.690e-002 	             	
        19.872	  7.690e-002 	  9.930e-003 	
        19.936	  7.700e-002 	  9.930e-003 	
        20.000	  7.700e-002 	  9.930e-003 	
        20.065	  7.700e-002 	  9.930e-003 	
        20.128	  7.700e-002 	  9.930e-003 	
        20.192	  7.700e-002 	  9.930e-003 	
        20.256	  7.700e-002 	  9.920e-003 	
        20.320	  7.700e-002 	  9.920e-003 	
        20.385	  7.700e-002 	  9.920e-003 	
        20.448	  7.700e-002 	  9.920e-003 	
        20.513	             	  9.920e-003 	
        20.544	  7.700e-002 	             	
        20.576	             	  9.920e-003 	
        20.608	  7.690e-002 	             	
        20.673	  7.690e-002 	  9.920e-003 	
        20.736	  7.690e-002 	  9.910e-003 	
        20.800	  7.690e-002 	  9.910e-003 	
        20.864	  7.690e-002 	  9.910e-003 	
        20.928	  7.690e-002 	  9.910e-003 	
        20.993	  7.690e-002 	  9.900e-003 	
        21.056	  7.680e-002 	  9.900e-003 	
        21.120	  7.680e-002 	  9.900e-003 	
        21.183	  7.680e-002 	  9.900e-003 	
        21.248	  7.690e-002 	  9.900e-003 	
        21.312	  7.690e-002 	  9.900e-003 	
        21.377	             	  9.900e-003 	
        21.408	  7.690e-002 	             	
        21.473	  7.690e-002 	  9.900e-003 	
        21.536	  7.690e-002 	  9.900e-003 	
        21.600	  7.690e-002 	  9.900e-003 	
        21.664	  7.700e-002 	  9.900e-003 	
        21.728	  7.700e-002 	  9.900e-003 	
        21.793	  7.700e-002 	  9.900e-003 	
        21.857	  7.700e-002 	  9.890e-003 	
        21.920	  7.700e-002 	  9.890e-003 	
        21.984	  7.700e-002 	  9.890e-003 	
        22.048	  7.700e-002 	  9.890e-003 	
        22.112	             	  9.880e-003 	
        22.144	  7.700e-002 	             	
        22.177	             	  9.880e-003 	
        22.208	  7.700e-002 	             	
        22.272	  7.700e-002 	  9.880e-003 	
        22.336	  7.690e-002 	  9.870e-003 	
        22.400	  7.690e-002 	  9.870e-003 	
        22.464	  7.690e-002 	  9.860e-003 	
        22.529	  7.690e-002 	  9.860e-003 	
