;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:23/03/2021 at 11:25:13
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:86.50mW             
;Max:86.90mW             
;Average:86.68mW             
;Std.Dev.:96.79uW             
;Overrange:0                   

;Channel B:Statistics
;Min:504.0uW             
;Max:531.0uW             
;Average:516.8uW             
;Std.Dev.:8.540uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 23/03/2021 at 11:25:13.393000
  Timestamp   	  Channel A  	  Channel B  	
        14.367	             	  5.110e-004 	
        14.399	  8.670e-002 	             	
        14.431	             	  5.110e-004 	
        14.464	  8.670e-002 	             	
        14.495	             	  5.110e-004 	
        14.527	  8.670e-002 	             	
        14.559	             	  5.110e-004 	
        14.591	  8.670e-002 	             	
        14.623	             	  5.110e-004 	
        14.655	  8.670e-002 	             	
        14.688	             	  5.110e-004 	
        14.719	  8.670e-002 	             	
        14.783	  8.670e-002 	  5.110e-004 	
        14.847	             	  5.110e-004 	
        14.879	  8.670e-002 	             	
        14.911	             	  5.110e-004 	
        14.943	  8.660e-002 	             	
        14.976	             	  5.110e-004 	
        15.008	  8.660e-002 	             	
        15.040	             	  5.110e-004 	
        15.072	  8.660e-002 	             	
        15.103	             	  5.110e-004 	
        15.136	  8.660e-002 	             	
        15.167	             	  5.100e-004 	
        15.199	  8.660e-002 	             	
        15.231	             	  5.100e-004 	
        15.264	  8.660e-002 	             	
        15.295	             	  5.100e-004 	
        15.327	  8.660e-002 	             	
        15.360	             	  5.110e-004 	
        15.391	  8.660e-002 	             	
        15.423	             	  5.110e-004 	
        15.455	  8.660e-002 	             	
        15.487	             	  5.110e-004 	
        15.520	  8.660e-002 	             	
        15.584	  8.660e-002 	  5.110e-004 	
        15.647	  8.670e-002 	  5.110e-004 	
        15.711	             	  5.110e-004 	
        15.743	  8.660e-002 	             	
        15.776	             	  5.110e-004 	
        15.807	  8.660e-002 	             	
        15.839	             	  5.100e-004 	
        15.871	  8.660e-002 	             	
        15.903	             	  5.100e-004 	
        15.936	  8.670e-002 	             	
        15.967	             	  5.100e-004 	
        15.999	  8.670e-002 	             	
        16.031	             	  5.110e-004 	
        16.064	  8.670e-002 	             	
        16.095	             	  5.110e-004 	
        16.127	  8.670e-002 	             	
        16.159	             	  5.110e-004 	
        16.191	  8.670e-002 	             	
        16.224	             	  5.110e-004 	
        16.255	  8.670e-002 	             	
        16.287	             	  5.110e-004 	
        16.319	  8.670e-002 	             	
        16.383	  8.670e-002 	  5.110e-004 	
        16.448	  8.670e-002 	  5.110e-004 	
        16.511	             	  5.110e-004 	
        16.543	  8.670e-002 	             	
        16.575	             	  5.110e-004 	
        16.607	  8.670e-002 	             	
        16.639	             	  5.110e-004 	
        16.672	  8.670e-002 	             	
        16.704	             	  5.110e-004 	
        16.735	  8.670e-002 	             	
        16.767	             	  5.110e-004 	
        16.799	  8.670e-002 	             	
        16.831	             	  5.110e-004 	
        16.863	  8.670e-002 	             	
        16.895	             	  5.110e-004 	
        16.928	  8.670e-002 	             	
        16.959	             	  5.110e-004 	
        16.991	  8.670e-002 	             	
        17.024	             	  5.110e-004 	
        17.055	  8.670e-002 	             	
        17.087	             	  5.110e-004 	
        17.119	  8.670e-002 	             	
        17.184	  8.670e-002 	  5.100e-004 	
        17.247	  8.670e-002 	  5.100e-004 	
        17.311	             	  5.100e-004 	
        17.343	  8.670e-002 	             	
        17.375	             	  5.100e-004 	
        17.407	  8.670e-002 	             	
        17.439	             	  5.090e-004 	
        17.471	  8.670e-002 	             	
        17.503	             	  5.090e-004 	
        17.536	  8.670e-002 	             	
        17.567	             	  5.080e-004 	
        17.599	  8.670e-002 	             	
        17.631	             	  5.080e-004 	
        17.663	  8.680e-002 	             	
        17.696	             	  5.080e-004 	
        17.727	  8.680e-002 	             	
        17.759	             	  5.070e-004 	
        17.791	  8.680e-002 	             	
        17.824	             	  5.070e-004 	
        17.856	  8.680e-002 	             	
        17.888	             	  5.070e-004 	
        17.919	  8.680e-002 	             	
        17.983	  8.680e-002 	  5.060e-004 	
        18.048	  8.680e-002 	  5.060e-004 	
        18.111	             	  5.070e-004 	
        18.144	  8.680e-002 	             	
        18.175	             	  5.070e-004 	
        18.207	  8.680e-002 	             	
        18.239	             	  5.070e-004 	
        18.271	  8.680e-002 	             	
        18.303	             	  5.070e-004 	
        18.335	  8.680e-002 	             	
        18.367	             	  5.070e-004 	
        18.399	  8.680e-002 	             	
        18.431	             	  5.080e-004 	
        18.463	  8.680e-002 	             	
        18.495	             	  5.080e-004 	
        18.527	  8.680e-002 	             	
        18.560	             	  5.080e-004 	
        18.591	  8.680e-002 	             	
        18.623	             	  5.080e-004 	
        18.656	  8.680e-002 	             	
        18.688	             	  5.090e-004 	
        18.720	  8.680e-002 	             	
        18.783	  8.680e-002 	  5.090e-004 	
        18.847	  8.680e-002 	  5.090e-004 	
        18.911	             	  5.090e-004 	
        18.943	  8.680e-002 	             	
        18.975	             	  5.090e-004 	
        19.008	  8.680e-002 	             	
        19.040	             	  5.100e-004 	
        19.071	  8.670e-002 	             	
        19.104	             	  5.100e-004 	
        19.135	  8.670e-002 	             	
        19.167	             	  5.100e-004 	
        19.200	  8.670e-002 	             	
        19.231	             	  5.100e-004 	
        19.263	  8.670e-002 	             	
        19.295	             	  5.100e-004 	
        19.327	  8.670e-002 	             	
        19.359	             	  5.100e-004 	
        19.391	  8.670e-002 	             	
        19.423	             	  5.100e-004 	
        19.455	  8.680e-002 	             	
        19.487	             	  5.110e-004 	
        19.520	  8.680e-002 	             	
        19.583	  8.680e-002 	  5.110e-004 	
        19.648	  8.680e-002 	  5.110e-004 	
        19.712	             	  5.110e-004 	
        19.743	  8.680e-002 	             	
        19.776	             	  5.110e-004 	
        19.807	  8.680e-002 	             	
        19.840	             	  5.110e-004 	
        19.872	  8.680e-002 	             	
        19.904	             	  5.110e-004 	
        19.936	  8.680e-002 	             	
        19.968	             	  5.110e-004 	
        20.000	  8.680e-002 	             	
        20.031	             	  5.110e-004 	
        20.063	  8.680e-002 	             	
        20.095	             	  5.110e-004 	
        20.128	  8.680e-002 	             	
        20.160	             	  5.120e-004 	
        20.191	  8.680e-002 	             	
        20.223	             	  5.120e-004 	
        20.256	  8.680e-002 	             	
        20.287	             	  5.120e-004 	
        20.319	  8.680e-002 	             	
        20.384	  8.680e-002 	  5.120e-004 	
        20.447	  8.680e-002 	  5.120e-004 	
        20.511	             	  5.120e-004 	
        20.543	  8.680e-002 	             	
        20.575	             	  5.130e-004 	
        20.607	  8.680e-002 	             	
        20.639	             	  5.130e-004 	
        20.672	  8.680e-002 	             	
        20.703	             	  5.130e-004 	
        20.735	  8.680e-002 	             	
        20.767	             	  5.130e-004 	
        20.800	  8.680e-002 	             	
        20.831	             	  5.130e-004 	
        20.864	  8.680e-002 	             	
        20.895	             	  5.140e-004 	
        20.927	  8.680e-002 	             	
        20.959	             	  5.140e-004 	
        20.991	  8.680e-002 	             	
        21.023	             	  5.140e-004 	
        21.056	  8.680e-002 	             	
        21.087	             	  5.140e-004 	
        21.119	  8.680e-002 	             	
        21.183	  8.680e-002 	  5.140e-004 	
        21.247	  8.680e-002 	  5.140e-004 	
        21.311	             	  5.140e-004 	
        21.343	  8.680e-002 	             	
        21.375	             	  5.150e-004 	
        21.407	  8.680e-002 	             	
        21.439	             	  5.150e-004 	
        21.471	  8.680e-002 	             	
        21.504	             	  5.150e-004 	
        21.535	  8.680e-002 	             	
        21.567	             	  5.150e-004 	
        21.600	  8.680e-002 	             	
        21.631	             	  5.160e-004 	
        21.664	  8.680e-002 	             	
        21.695	             	  5.160e-004 	
        21.727	  8.680e-002 	             	
        21.760	             	  5.160e-004 	
        21.792	  8.680e-002 	             	
        21.824	             	  5.160e-004 	
        21.855	  8.680e-002 	             	
        21.887	             	  5.170e-004 	
        21.920	  8.680e-002 	             	
        21.983	  8.680e-002 	  5.170e-004 	
        22.047	  8.680e-002 	  5.170e-004 	
        22.111	             	  5.170e-004 	
        22.143	  8.680e-002 	             	
        22.175	             	  5.170e-004 	
        22.207	  8.680e-002 	             	
        22.239	             	  5.180e-004 	
        22.271	  8.680e-002 	             	
        22.304	             	  5.180e-004 	
        22.335	  8.670e-002 	             	
        22.367	             	  5.180e-004 	
        22.400	  8.670e-002 	             	
        22.431	             	  5.170e-004 	
        22.463	  8.670e-002 	             	
        22.495	             	  5.170e-004 	
        22.527	  8.670e-002 	             	
        22.559	             	  5.170e-004 	
        22.592	  8.670e-002 	             	
        22.623	             	  5.170e-004 	
        22.655	  8.670e-002 	             	
        22.688	             	  5.170e-004 	
        22.720	  8.670e-002 	             	
        22.784	  8.670e-002 	  5.170e-004 	
        22.848	  8.670e-002 	  5.170e-004 	
        22.912	             	  5.170e-004 	
        22.944	  8.670e-002 	             	
        22.975	             	  5.180e-004 	
        23.007	  8.670e-002 	             	
        23.040	             	  5.180e-004 	
        23.071	  8.670e-002 	             	
        23.103	             	  5.180e-004 	
        23.135	  8.670e-002 	             	
        23.168	             	  5.180e-004 	
        23.199	  8.670e-002 	             	
        23.231	             	  5.180e-004 	
        23.264	  8.670e-002 	             	
        23.295	             	  5.180e-004 	
        23.327	  8.670e-002 	             	
        23.360	             	  5.180e-004 	
        23.391	  8.670e-002 	             	
        23.423	             	  5.180e-004 	
        23.455	  8.670e-002 	             	
        23.488	             	  5.190e-004 	
        23.519	  8.670e-002 	             	
        23.583	  8.670e-002 	  5.190e-004 	
        23.647	  8.670e-002 	  5.190e-004 	
        23.711	             	  5.190e-004 	
        23.743	  8.670e-002 	             	
        23.775	             	  5.190e-004 	
        23.807	  8.670e-002 	             	
        23.839	             	  5.190e-004 	
        23.872	  8.670e-002 	             	
        23.903	             	  5.190e-004 	
        23.936	  8.670e-002 	             	
        23.968	             	  5.190e-004 	
        23.999	  8.670e-002 	             	
        24.032	             	  5.190e-004 	
        24.063	  8.670e-002 	             	
        24.095	             	  5.190e-004 	
        24.127	  8.670e-002 	             	
        24.159	             	  5.190e-004 	
        24.192	  8.670e-002 	             	
        24.223	             	  5.200e-004 	
        24.256	  8.670e-002 	             	
        24.287	             	  5.200e-004 	
        24.319	  8.670e-002 	             	
        24.383	  8.670e-002 	  5.200e-004 	
        24.448	  8.670e-002 	  5.200e-004 	
        24.511	             	  5.200e-004 	
        24.544	  8.670e-002 	             	
        24.575	             	  5.200e-004 	
        24.607	  8.670e-002 	             	
        24.639	             	  5.200e-004 	
        24.672	  8.670e-002 	             	
        24.703	             	  5.200e-004 	
        24.736	  8.670e-002 	             	
        24.767	             	  5.200e-004 	
        24.799	  8.670e-002 	             	
        24.831	             	  5.210e-004 	
        24.863	  8.670e-002 	             	
        24.895	             	  5.210e-004 	
