Timestamp,ChannelA,ChannelB,Length,Transmittance
21.92,  8.170e-002 ,0.00588,-0.5980392156862733,0.9751243781094527
21.983,  8.170e-002 ,0.00587,-0.5799255279034687,0.9734660033167497
22.046999999999997,  8.170e-002 ,0.00586,-0.5615243212669689,0.9718076285240465
22.111,  8.170e-002 ,0.00586,-0.5431231146304674,0.9718076285240465
22.176,  8.170e-002 ,0.00585,-0.5244343891402714,0.9701492537313433
22.24,  8.170e-002 ,0.00584,-0.5060331825037707,0.9684908789386402
22.304000000000002,  8.170e-002 ,0.00583,-0.48763197586726914,0.966832504145937
22.4,             ,0.0058200000000000005,-0.460030165912519,0.965174129353234
22.464000000000002,             ,0.00581,-0.4416289592760174,0.9635157545605307
22.528000000000002,             ,0.0058,-0.42322775263951673,0.9618573797678275
22.590999999999998,             ,0.00579,-0.4051140648567122,0.9601990049751244
22.656,             ,0.0057799999999999995,-0.38642533936651535,0.9585406301824212
22.72,  8.170e-002 ,0.00577,-0.36802413273001466,0.956882255389718
22.783,  8.170e-002 ,0.00576,-0.34991044494720924,0.955223880597015
22.846999999999998,  8.180e-002 ,0.00575,-0.33150923831070944,0.9535655058043118
22.910999999999998,  8.180e-002 ,0.00573,-0.31310803167420875,0.9502487562189055
22.976,  8.180e-002 ,0.00572,-0.2944193061840119,0.9485903814262024
23.04,  8.180e-002 ,0.00571,-0.2760180995475112,0.9469320066334992
23.104,  8.180e-002 ,0.0057,-0.25761689291101053,0.945273631840796
23.199,             ,0.00569,-0.23030260180995388,0.9436152570480929
23.264,             ,0.005679999999999999,-0.2116138763197588,0.9419568822553896
23.328000000000003,             ,0.005679999999999999,-0.19321266968325634,0.9419568822553896
23.392,             ,0.0056700000000000006,-0.17481146304675654,0.9402985074626867
23.455,             ,0.0056700000000000006,-0.156697775263952,0.9402985074626867
23.52,  8.190e-002 ,0.00566,-0.13800904977375517,0.9386401326699835
23.584,  8.190e-002 ,0.00566,-0.11960784313725448,0.9386401326699835
23.648000000000003,  8.190e-002 ,0.00566,-0.1012066365007529,0.9386401326699835
23.712,  8.190e-002 ,0.00566,-0.0828054298642531,0.9386401326699835
23.775,  8.190e-002 ,0.00566,-0.06469174208144768,0.9386401326699835
23.84,  8.190e-002 ,0.00566,-0.04600301659125172,0.9386401326699835
23.903000000000002,  8.190e-002 ,0.00566,-0.027889328808445413,0.9386401326699835
24.0,             ,0.00565,0.0,0.9369817578772802
24.064,             ,0.00565,0.018401206636501577,0.9369817578772802
24.127,             ,0.00565,0.03651489441930611,0.9369817578772802
24.191,             ,0.00566,0.0549161010558068,0.9386401326699835
24.255,             ,0.00566,0.07331730769230749,0.9386401326699835
24.32,  8.180e-002 ,0.00566,0.09200603318250433,0.9386401326699835
24.384,  8.180e-002 ,0.0056700000000000006,0.11040723981900502,0.9402985074626867
24.448,  8.180e-002 ,0.005679999999999999,0.1288084464555057,0.9419568822553896
24.511,  8.180e-002 ,0.00569,0.14692213423831113,0.9436152570480929
24.576,  8.180e-002 ,0.0057,0.1656108597285071,0.945273631840796
24.639,  8.180e-002 ,0.00571,0.1837245475113125,0.9469320066334992
24.704,  8.180e-002 ,0.00572,0.20241327300150935,0.9485903814262024
24.8,             ,0.0057399999999999994,0.23001508295626039,0.9519071310116086
24.864,             ,0.00575,0.24841628959276107,0.9535655058043118
24.928,             ,0.00576,0.26681749622926176,0.955223880597015
24.991999999999997,             ,0.0057799999999999995,0.28521870286576156,0.9585406301824212
25.055,             ,0.00579,0.3033323906485679,0.9601990049751244
25.12,  8.180e-002 ,0.0058,0.32202111613876383,0.9618573797678275
25.184,  8.180e-002 ,0.00581,0.3404223227752645,0.9635157545605307
25.248,  8.180e-002 ,0.0058200000000000005,0.3588235294117652,0.965174129353234
25.311999999999998,  8.180e-002 ,0.00583,0.377224736048265,0.966832504145937
25.375999999999998,  8.180e-002 ,0.00584,0.3956259426847657,0.9684908789386402
25.44,             ,0.00585,0.41402714932126816,0.9701492537313433
25.504,  8.180e-002 ,0.00586,0.43242835595776885,0.9718076285240465
25.6,             ,0.00586,0.4600301659125199,0.9718076285240465
25.664,             ,0.00587,0.4784313725490206,0.9734660033167497
25.728,             ,0.00587,0.49683257918552126,0.9734660033167497
25.791999999999998,             ,0.00588,0.5152337858220211,0.9751243781094527
25.855999999999998,             ,0.00588,0.5336349924585218,0.9751243781094527
25.92,  8.170e-002 ,0.00588,0.5520361990950233,0.9751243781094527
25.984,  8.170e-002 ,0.00589,0.570437405731524,0.976782752902156
26.048000000000002,  8.170e-002 ,0.00589,0.5888386123680256,0.976782752902156
26.112,  8.170e-002 ,0.0059,0.6072398190045245,0.978441127694859
26.176,  8.170e-002 ,0.00591,0.6256410256410261,0.9800995024875623
26.24,  8.180e-002 ,0.00592,0.6440422322775268,0.9817578772802653
26.303,  8.180e-002 ,0.00592,0.6621559200603322,0.9817578772802653
26.4,             ,0.0059299999999999995,0.6900452488687785,0.9834162520729685
26.464000000000002,             ,0.00594,0.7084464555052801,0.9850746268656717
26.528000000000002,             ,0.00595,0.7268476621417808,0.9867330016583749
26.590999999999998,             ,0.00596,0.7449613499245853,0.988391376451078
26.656,             ,0.0059700000000000005,0.7636500754147812,0.9900497512437813
26.72,  8.180e-002 ,0.0059700000000000005,0.7820512820512819,0.9900497512437813
26.784000000000002,  8.180e-002 ,0.00598,0.8004524886877844,0.9917081260364843
26.848000000000003,  8.180e-002 ,0.00599,0.8188536953242851,0.9933665008291874
26.912,  8.180e-002 ,0.00599,0.8372549019607849,0.9933665008291874
26.976,  8.180e-002 ,0.006,0.8556561085972856,0.9950248756218906
27.04,  8.180e-002 ,0.006,0.8740573152337863,0.9950248756218906
27.104,  8.170e-002 ,0.00601,0.892458521870287,0.9966832504145937
27.168000000000003,  8.170e-002 ,0.00601,0.9108597285067885,0.9966832504145937
27.263,             ,0.00601,0.9381740196078443,0.9966832504145937
27.328000000000003,             ,0.00602,0.9568627450980403,0.998341625207297
27.392,             ,0.00602,0.9752639517345401,0.998341625207297
27.456,             ,0.00602,0.9936651583710407,0.998341625207297
27.52,  8.170e-002 ,0.00602,1.0120663650075423,0.998341625207297
27.584,  8.160e-002 ,0.00602,1.030467571644043,0.998341625207297
27.648000000000003,  8.160e-002 ,0.00602,1.0488687782805446,0.998341625207297
27.712,  8.160e-002 ,0.00603,1.0672699849170444,1.0
27.776,  8.160e-002 ,0.00603,1.085671191553545,1.0
27.839000000000002,  8.160e-002 ,0.00603,1.1037848793363505,1.0
27.904,  8.160e-002 ,0.00603,1.1224736048265473,1.0
27.968000000000004,  8.160e-002 ,0.00603,1.140874811463048,1.0
28.064,             ,0.00604,1.168476621417799,1.0016583747927033
28.128,             ,0.00604,1.1868778280542998,1.0016583747927033
28.191999999999997,             ,0.00604,1.2052790346907987,1.0016583747927033
28.256,             ,0.00604,1.2236802413273011,1.0016583747927033
28.32,  8.170e-002 ,0.00604,1.2420814479638018,1.0016583747927033
28.384,  8.170e-002 ,0.00605,1.2604826546003025,1.0033167495854063
28.447,  8.180e-002 ,0.00605,1.278596342383107,1.0033167495854063
28.511999999999997,  8.180e-002 ,0.00605,1.2972850678733021,1.0033167495854063
28.576,  8.180e-002 ,0.00605,1.3156862745098046,1.0033167495854063
28.64,  8.180e-002 ,0.00605,1.3340874811463053,1.0033167495854063
28.703000000000003,  8.180e-002 ,0.00605,1.3522011689291116,1.0033167495854063
28.768,  8.180e-002 ,0.00605,1.3708898944193066,1.0033167495854063
28.864,             ,0.00605,1.3984917043740577,1.0033167495854063
28.928,             ,0.00605,1.4168929110105584,1.0033167495854063
28.991999999999997,             ,0.00605,1.435294117647059,1.0033167495854063
29.055999999999997,             ,0.00605,1.4536953242835597,1.0033167495854063
29.12,  8.170e-002 ,0.00605,1.4720965309200604,1.0033167495854063
29.184,  8.160e-002 ,0.00605,1.4904977375565611,1.0033167495854063
29.248,  8.160e-002 ,0.00605,1.5088989441930636,1.0033167495854063
29.311999999999998,  8.160e-002 ,0.00604,1.5273001508295625,1.0016583747927033
29.375999999999998,  8.160e-002 ,0.00604,1.5457013574660632,1.0016583747927033
29.44,             ,0.00604,1.5641025641025657,1.0016583747927033
29.504,  8.160e-002 ,0.00604,1.5825037707390663,1.0016583747927033
29.566999999999997,  8.160e-002 ,0.00604,1.600617458521869,1.0016583747927033
29.664,             ,0.00604,1.628506787330318,1.0016583747927033
29.728,             ,0.00604,1.6469079939668188,1.0016583747927033
29.791999999999998,             ,0.00604,1.6653092006033177,1.0016583747927033
29.855,             ,0.00604,1.683422888386124,1.0016583747927033
29.92,  8.160e-002 ,0.00604,1.7021116138763208,1.0016583747927033
29.984,  8.170e-002 ,0.00604,1.7205128205128215,1.0016583747927033
30.048000000000002,  8.170e-002 ,0.00604,1.7389140271493222,1.0016583747927033
30.112,  8.170e-002 ,0.00604,1.7573152337858229,1.0016583747927033
30.176,  8.170e-002 ,0.00605,1.7757164404223236,1.0033167495854063
30.24,  8.170e-002 ,0.00605,1.7941176470588243,1.0033167495854063
30.304000000000002,  8.170e-002 ,0.00605,1.812518853695325,1.0033167495854063
30.368000000000002,  8.170e-002 ,0.00605,1.8309200603318256,1.0033167495854063
30.464000000000002,             ,0.00605,1.8585218702865767,1.0033167495854063
30.528000000000002,             ,0.00605,1.8769230769230774,1.0033167495854063
30.592,             ,0.00605,1.895324283559578,1.0033167495854063
30.656,             ,0.00605,1.9137254901960787,1.0033167495854063
30.72,  8.180e-002 ,0.00606,1.9321266968325794,1.0049751243781095
30.784000000000002,  8.180e-002 ,0.00606,1.950527903469082,1.0049751243781095
30.848000000000003,  8.180e-002 ,0.00606,1.9689291101055826,1.0049751243781095
30.912,  8.180e-002 ,0.00606,1.9873303167420815,1.0049751243781095
30.975,  8.180e-002 ,0.00606,2.005444004524888,1.0049751243781095
31.04,  8.180e-002 ,0.00606,2.024132730015083,1.0049751243781095
31.104,  8.180e-002 ,0.00606,2.0425339366515836,1.0049751243781095
31.168000000000003,  8.180e-002 ,0.00606,2.060935143288086,1.0049751243781095
31.264,             ,0.00606,2.0885369532428353,1.0049751243781095
31.328000000000003,             ,0.00606,2.1069381598793377,1.0049751243781095
31.391,             ,0.00606,2.1250518476621423,1.0049751243781095
31.455,             ,0.00605,2.143453054298643,1.0033167495854063
31.519000000000002,  8.180e-002 ,0.00605,2.1618542609351437,1.0033167495854063
31.584,  8.180e-002 ,0.00605,2.1805429864253405,1.0033167495854063
31.648000000000003,  8.180e-002 ,0.00605,2.198944193061841,1.0033167495854063
31.711,  8.180e-002 ,0.00605,2.2170578808446457,1.0033167495854063
31.776,  8.180e-002 ,0.00605,2.2357466063348426,1.0033167495854063
31.84,  8.180e-002 ,0.00605,2.2541478129713433,1.0033167495854063
31.904,  8.180e-002 ,0.00605,2.272549019607844,1.0033167495854063
31.968000000000004,  8.170e-002 ,0.00605,2.2909502262443464,1.0033167495854063
32.064,             ,0.00605,2.3185520361990957,1.0033167495854063
32.128,             ,0.00604,2.3369532428355964,1.0016583747927033
32.191,             ,0.00604,2.3550669306184027,1.0016583747927033
32.256,             ,0.00604,2.3737556561085977,1.0016583747927033
32.32,  8.170e-002 ,0.00604,2.3921568627450984,1.0016583747927033
32.383,  8.170e-002 ,0.00604,2.4102705505279047,1.0016583747927033
32.448,  8.170e-002 ,0.00604,2.4289592760181,1.0016583747927033
32.510999999999996,  8.170e-002 ,0.00604,2.4470729638009043,1.0016583747927033
32.576,  8.170e-002 ,0.00604,2.465761689291101,1.0016583747927033
32.64,  8.170e-002 ,0.00604,2.484162895927602,1.0016583747927033
32.704,  8.170e-002 ,0.00604,2.5025641025641043,1.0016583747927033
32.768,  8.170e-002 ,0.00604,2.520965309200605,1.0016583747927033
32.864000000000004,             ,0.00604,2.548567119155356,1.0016583747927033
32.928000000000004,             ,0.00604,2.5669683257918567,1.0016583747927033
32.992,             ,0.00604,2.5853695324283557,1.0016583747927033
33.055,             ,0.00604,2.603483220211162,1.0016583747927033
33.12,  8.170e-002 ,0.00604,2.622171945701357,1.0016583747927033
33.184,  8.170e-002 ,0.00604,2.6405731523378577,1.0016583747927033
33.248000000000005,  8.170e-002 ,0.00604,2.65897435897436,1.0016583747927033
33.312,  8.170e-002 ,0.00604,2.677375565610859,1.0016583747927033
