;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:19/03/2021 at 16:15:59
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:81.50mW             
;Max:81.80mW             
;Average:81.64mW             
;Std.Dev.:75.17uW             
;Overrange:0                   

;Channel B:Statistics
;Min:5.760mW             
;Max:6.050mW             
;Average:6.000mW             
;Std.Dev.:57.02uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 19/03/2021 at 16:16:00.134000
  Timestamp   	  Channel A  	  Channel B  	
        16.064	  8.160e-002 	  6.020e-003 	
        16.128	  8.160e-002 	             	
        16.160	             	  6.020e-003 	
        16.192	  8.160e-002 	             	
        16.224	             	  6.020e-003 	
        16.256	  8.160e-002 	             	
        16.288	             	  6.020e-003 	
        16.320	  8.160e-002 	             	
        16.351	             	  6.020e-003 	
        16.415	  8.160e-002 	  6.020e-003 	
        16.480	  8.160e-002 	  6.020e-003 	
        16.544	  8.160e-002 	  6.020e-003 	
        16.607	  8.150e-002 	  6.020e-003 	
        16.672	  8.150e-002 	  6.020e-003 	
        16.736	  8.150e-002 	  6.020e-003 	
        16.800	  8.150e-002 	  6.020e-003 	
        16.863	  8.150e-002 	  6.020e-003 	
        16.927	  8.160e-002 	             	
        16.960	             	  6.020e-003 	
        16.992	  8.160e-002 	             	
        17.024	             	  6.020e-003 	
        17.056	  8.160e-002 	             	
        17.088	             	  6.020e-003 	
        17.120	  8.160e-002 	             	
        17.152	             	  6.020e-003 	
        17.216	  8.160e-002 	  6.020e-003 	
        17.280	  8.170e-002 	  6.020e-003 	
        17.344	  8.170e-002 	  6.020e-003 	
        17.407	  8.170e-002 	  6.020e-003 	
        17.472	  8.170e-002 	  6.030e-003 	
        17.536	  8.170e-002 	  6.030e-003 	
        17.600	  8.170e-002 	  6.030e-003 	
        17.664	  8.170e-002 	  6.020e-003 	
        17.728	  8.170e-002 	             	
        17.760	             	  6.020e-003 	
        17.792	  8.170e-002 	             	
        17.823	             	  6.020e-003 	
        17.856	  8.160e-002 	             	
        17.888	             	  6.020e-003 	
        17.919	  8.160e-002 	             	
        17.951	             	  6.020e-003 	
        18.016	  8.160e-002 	  6.010e-003 	
        18.079	  8.160e-002 	  6.010e-003 	
        18.143	  8.160e-002 	  6.010e-003 	
        18.208	  8.160e-002 	  6.010e-003 	
        18.272	  8.160e-002 	  6.010e-003 	
        18.336	  8.160e-002 	  6.010e-003 	
        18.400	  8.160e-002 	  6.010e-003 	
        18.464	  8.160e-002 	  6.010e-003 	
        18.528	  8.160e-002 	             	
        18.560	             	  6.010e-003 	
        18.592	  8.170e-002 	             	
        18.624	             	  6.010e-003 	
        18.655	  8.170e-002 	             	
        18.687	             	  6.010e-003 	
        18.719	  8.170e-002 	             	
        18.752	             	  6.010e-003 	
        18.816	  8.170e-002 	  6.010e-003 	
        18.879	  8.170e-002 	  6.010e-003 	
        18.944	  8.170e-002 	  6.010e-003 	
        19.008	  8.170e-002 	  6.010e-003 	
        19.071	  8.170e-002 	  6.010e-003 	
        19.135	  8.170e-002 	  6.010e-003 	
        19.200	  8.170e-002 	  6.010e-003 	
        19.263	  8.170e-002 	  6.010e-003 	
        19.328	  8.170e-002 	             	
        19.359	             	  6.010e-003 	
        19.392	  8.170e-002 	             	
        19.424	             	  6.000e-003 	
        19.456	  8.170e-002 	             	
        19.487	             	  6.000e-003 	
        19.520	  8.170e-002 	             	
        19.552	             	  6.000e-003 	
        19.583	  8.170e-002 	             	
        19.616	             	  6.000e-003 	
        19.680	  8.170e-002 	  6.000e-003 	
        19.744	  8.170e-002 	  6.000e-003 	
        19.808	  8.170e-002 	  5.990e-003 	
        19.872	  8.170e-002 	  5.990e-003 	
        19.936	  8.170e-002 	  5.990e-003 	
        20.000	  8.170e-002 	  5.990e-003 	
        20.064	  8.170e-002 	  5.980e-003 	
        20.127	  8.170e-002 	             	
        20.160	             	  5.980e-003 	
        20.192	  8.170e-002 	             	
        20.224	             	  5.980e-003 	
        20.255	  8.170e-002 	             	
        20.287	             	  5.970e-003 	
        20.319	  8.170e-002 	             	
        20.351	             	  5.970e-003 	
        20.383	  8.170e-002 	             	
        20.416	             	  5.970e-003 	
        20.480	  8.160e-002 	  5.970e-003 	
        20.544	  8.160e-002 	  5.960e-003 	
        20.608	  8.160e-002 	  5.960e-003 	
        20.672	  8.160e-002 	  5.960e-003 	
        20.735	  8.160e-002 	  5.950e-003 	
        20.800	  8.160e-002 	  5.950e-003 	
        20.864	  8.160e-002 	  5.940e-003 	
        20.928	  8.160e-002 	             	
        20.960	             	  5.940e-003 	
        20.992	  8.160e-002 	             	
        21.023	             	  5.940e-003 	
        21.056	  8.160e-002 	             	
        21.087	             	  5.930e-003 	
        21.120	  8.160e-002 	             	
        21.151	             	  5.930e-003 	
        21.183	  8.160e-002 	             	
        21.216	             	  5.930e-003 	
        21.280	  8.160e-002 	  5.920e-003 	
        21.343	  8.160e-002 	  5.920e-003 	
        21.407	  8.160e-002 	  5.910e-003 	
        21.471	  8.160e-002 	  5.910e-003 	
        21.535	  8.160e-002 	  5.910e-003 	
        21.600	  8.160e-002 	  5.900e-003 	
