;PC Software:StarLab Version 3.30 Build 10
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:23/03/2021 at 11:22:39
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Split
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:940606)  VG2.52 (s/n:946462)
;Channel B:Vega Thermopile 3A (s/n:947746)  VG2.52 (s/n:946463)

;Channel A:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel B:Details
;Name:3A
;Graph Type:Line
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:86.60mW             
;Max:87.00mW             
;Average:86.77mW             
;Std.Dev.:76.03uW             
;Overrange:0                   

;Channel B:Statistics
;Min:31.70uW             
;Max:57.00uW             
;Average:53.18uW             
;Std.Dev.:4.039uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 23/03/2021 at 11:22:39.281000
  Timestamp   	  Channel A  	  Channel B  	
        10.656	             	  5.030e-005 	
        10.688	  8.690e-002 	             	
        10.720	             	  5.030e-005 	
        10.752	  8.690e-002 	             	
        10.784	             	  5.020e-005 	
        10.816	  8.690e-002 	             	
        10.848	             	  5.030e-005 	
        10.880	  8.690e-002 	             	
        10.912	             	  5.030e-005 	
        10.944	  8.690e-002 	             	
        10.976	             	  5.030e-005 	
        11.008	  8.690e-002 	             	
        11.040	             	  5.030e-005 	
        11.072	  8.690e-002 	             	
        11.105	             	  5.020e-005 	
        11.137	  8.690e-002 	             	
        11.168	             	  5.000e-005 	
        11.200	  8.690e-002 	             	
        11.232	             	  4.990e-005 	
        11.264	  8.680e-002 	             	
        11.329	  8.680e-002 	  4.970e-005 	
        11.392	             	  4.960e-005 	
        11.425	  8.680e-002 	             	
        11.457	             	  4.940e-005 	
        11.488	  8.680e-002 	             	
        11.521	             	  4.920e-005 	
        11.552	  8.680e-002 	             	
        11.584	             	  4.880e-005 	
        11.616	  8.680e-002 	             	
        11.649	             	  4.830e-005 	
        11.680	  8.680e-002 	             	
        11.712	             	  4.760e-005 	
        11.744	  8.680e-002 	             	
        11.776	             	  4.690e-005 	
        11.808	  8.680e-002 	             	
        11.840	             	  4.610e-005 	
        11.872	  8.680e-002 	             	
        11.904	             	  4.530e-005 	
        11.936	  8.680e-002 	             	
        11.969	             	  4.450e-005 	
        12.000	  8.680e-002 	             	
        12.032	             	  4.390e-005 	
        12.064	  8.690e-002 	             	
        12.128	  8.690e-002 	  4.340e-005 	
        12.192	             	  4.310e-005 	
        12.224	  8.690e-002 	             	
        12.257	             	  4.300e-005 	
        12.288	  8.690e-002 	             	
        12.321	             	  4.300e-005 	
        12.352	  8.690e-002 	             	
        12.384	             	  4.330e-005 	
        12.417	  8.680e-002 	             	
        12.448	             	  4.370e-005 	
        12.480	  8.680e-002 	             	
        12.512	             	  4.410e-005 	
        12.544	  8.680e-002 	             	
        12.576	             	  4.470e-005 	
        12.608	  8.680e-002 	             	
        12.640	             	  4.530e-005 	
        12.672	  8.680e-002 	             	
        12.704	             	  4.590e-005 	
        12.737	  8.670e-002 	             	
        12.768	             	  4.650e-005 	
        12.800	  8.670e-002 	             	
        12.832	             	  4.710e-005 	
        12.864	  8.670e-002 	             	
        12.928	  8.670e-002 	  4.770e-005 	
        12.992	             	  4.830e-005 	
        13.024	  8.670e-002 	             	
        13.056	             	  4.890e-005 	
        13.088	  8.670e-002 	             	
        13.121	             	  4.940e-005 	
        13.152	  8.670e-002 	             	
        13.184	             	  4.990e-005 	
        13.216	  8.670e-002 	             	
        13.248	             	  5.040e-005 	
        13.280	  8.670e-002 	             	
        13.313	             	  5.080e-005 	
        13.344	  8.670e-002 	             	
        13.376	             	  5.120e-005 	
        13.408	  8.680e-002 	             	
        13.440	             	  5.160e-005 	
        13.472	  8.680e-002 	             	
        13.504	             	  5.200e-005 	
        13.536	  8.680e-002 	             	
        13.569	             	  5.230e-005 	
        13.600	  8.680e-002 	             	
        13.633	             	  5.260e-005 	
        13.664	  8.680e-002 	             	
        13.728	  8.680e-002 	  5.290e-005 	
        13.792	             	  5.310e-005 	
        13.824	  8.690e-002 	             	
        13.856	             	  5.340e-005 	
        13.888	  8.690e-002 	             	
        13.920	             	  5.360e-005 	
        13.952	  8.690e-002 	             	
        13.985	             	  5.370e-005 	
        14.016	  8.690e-002 	             	
        14.048	             	  5.380e-005 	
        14.080	  8.690e-002 	             	
        14.113	             	  5.390e-005 	
        14.144	  8.690e-002 	             	
        14.176	             	  5.400e-005 	
        14.208	  8.690e-002 	             	
        14.240	             	  5.400e-005 	
        14.272	  8.690e-002 	             	
        14.304	             	  5.410e-005 	
        14.336	  8.690e-002 	             	
        14.368	             	  5.410e-005 	
        14.400	  8.680e-002 	             	
        14.432	             	  5.410e-005 	
        14.464	  8.680e-002 	             	
        14.528	  8.680e-002 	  5.410e-005 	
        14.592	  8.680e-002 	  5.410e-005 	
        14.657	             	  5.400e-005 	
        14.688	  8.680e-002 	             	
        14.721	             	  5.390e-005 	
        14.752	  8.670e-002 	             	
        14.784	             	  5.380e-005 	
        14.817	  8.670e-002 	             	
        14.848	             	  5.370e-005 	
        14.880	  8.670e-002 	             	
        14.912	             	  5.360e-005 	
        14.944	  8.670e-002 	             	
        14.976	             	  5.350e-005 	
        15.008	  8.670e-002 	             	
        15.040	             	  5.340e-005 	
        15.072	  8.670e-002 	             	
        15.104	             	  5.340e-005 	
        15.137	  8.670e-002 	             	
        15.168	             	  5.350e-005 	
        15.200	  8.670e-002 	             	
        15.232	             	  5.350e-005 	
        15.264	  8.670e-002 	             	
        15.328	  8.670e-002 	  5.360e-005 	
        15.392	  8.670e-002 	  5.360e-005 	
        15.456	             	  5.370e-005 	
        15.488	  8.670e-002 	             	
        15.520	             	  5.380e-005 	
        15.552	  8.670e-002 	             	
        15.584	             	  5.380e-005 	
